3459	4
3460	0
3461	0
3462	1
3463	3
3464	5
3465	2
3466	3
3467	0
3468	0
3469	1
3470	0
3471	2
3472	1
3473	2
3474	0
3475	1
3476	1
3477	1
3478	1
3479	2
3480	1
3481	0
3482	0
3483	0
3484	0
3485	0
3486	0
3487	0
3488	0
3489	0
3490	0
3491	0
3492	0
3493	0
3494	5
3495	4
3496	4
3497	6
3498	4
3499	1
3500	5
3501	4
3502	3
3503	3
3504	3
3505	3
3506	2
3507	5
3508	2
3509	1
3510	0
3511	0
3512	0
3513	0
3514	1
3515	1
3516	1
3517	0
3518	0
3519	0
3520	5
3521	6
3522	3
3523	1
3524	2
3525	3
3526	4
3527	4
3528	3
3529	0
3530	6
3531	2
3532	2
3533	0
3534	4
3535	6
3536	0
3537	5
3538	5
3539	3
3540	1
3541	3
3542	1
3543	0
3544	0
3545	2
3546	5
3547	1
3548	0
3549	0
3550	0
3551	0
3552	2
3553	5
3554	3
3555	4
3556	3
3557	0
3558	5
3559	3
3560	2
3561	4
3562	1
3563	2
3564	0
3565	0
3566	0
3567	0
3568	0
3569	0
3570	0
3571	0
3572	5
3573	1
3574	5
3575	2
3576	3
3577	3
3578	0
3579	0
3580	0
3581	1
3582	1
3583	4
3584	1
3585	1
3586	5
3587	0
3588	5
3589	0
3590	2
3591	0
3592	1
3593	0
3594	0
3595	0
3596	1
3597	5
3598	0
3599	5
3600	1
3601	3
3602	3
3603	6
3604	0
3605	0
3606	0
3607	4
3608	1
3609	3
3610	1
3611	0
3612	5
3613	1
3614	1
3615	0
3616	0
3617	0
3618	1
3619	0
3620	0
3621	1
3622	3
3623	1
3624	1
3625	1
3626	0
3627	4
3628	0
3629	1
3630	3
3631	0
3632	0
3633	0
3634	0
3635	4
3636	2
3637	6
3638	4
3639	3
3640	0
3641	0
3642	0
3643	0
3644	0
3645	0
3646	0
3647	0
3648	1
3649	1
3650	0
3651	0
3652	1
3653	0
3654	0
3655	0
3656	0
3657	0
3658	0
3659	0
3660	0
3661	0
3662	6
3663	5
3664	3
3665	4
3666	1
3667	0
3668	0
3669	0
3670	1
3671	0
3672	4
3673	0
3674	3
3675	1
3676	0
3677	0
3678	3
3679	4
3680	0
3681	5
3682	2
3683	0
3684	6
3685	1
3686	1
3687	0
3688	0
3689	0
3690	0
3691	0
3692	6
3693	5
3694	3
3695	1
3696	2
3697	1
3698	0
3699	2
3700	2
3701	0
3702	3
3703	1
3704	3
3705	2
3706	0
3707	0
3708	0
3709	0
3710	3
3711	0
3712	1
3713	3
3714	5
3715	1
3716	4
3717	2
3718	2
3719	2
3720	1
3721	2
3722	0
3723	2
3724	0
3725	5
3726	5
3727	2
3728	5
3729	5
3730	0
3731	0
3732	0
3733	5
3734	2
3735	1
3736	1
3737	1
3738	1
3739	0
3740	0
3741	0
3742	0
3743	0
3744	0
3745	0
3746	2
3747	1
3748	3
3749	2
3750	1
3751	0
3752	0
3753	0
3754	0
3755	0
3756	6
3757	5
3758	3
3759	5
3760	0
3761	6
3762	2
3763	5
3764	4
3765	1
3766	0
3767	0
3768	1
3769	1
3770	3
3771	1
3772	1
3773	3
3774	6
3775	4
3776	5
3777	5
3778	2
3779	2
3780	0
3781	3
3782	0
3783	0
3784	0
3785	0
3786	0
3787	2
3788	4
3789	5
3790	2
3791	5
3792	5
3793	1
3794	4
3795	4
3796	5
3797	4
3798	5
3799	4
3800	2
3801	1
3802	2
3803	2
3804	4
3805	5
3806	4
3807	2
3808	1
3809	2
3810	6
3811	0
3812	0
3813	0
3814	0
3815	0
3816	5
3817	3
3818	6
3819	0
3820	1
3821	3
3822	3
3823	1
3824	1
3825	1
3826	2
3827	2
3828	3
3829	3
3830	2
3831	1
3832	4
3833	2
3834	3
3835	5
3836	3
3837	4
3838	0
3839	2
3840	4
3841	2
3842	0
3843	0
3844	1
3845	0
3846	0
3847	0
3848	0
3849	0
3850	0
3851	1
3852	3
3853	2
3854	4
3855	2
3856	2
3857	1
3858	0
3859	0
3860	0
3861	0
3862	0
3863	0
3864	1
3865	2
3866	4
3867	2
3868	5
3869	4
3870	1
3871	5
3872	0
3873	0
3874	0
3875	0
3876	0
3877	1
3878	3
3879	3
3880	3
3881	1
3882	0
3883	3
3884	1
3885	4
3886	1
3887	5
3888	1
3889	0
3890	2
3891	0
3892	0
3893	0
3894	0
3895	0
3896	0
3897	0
3898	3
3899	0
3900	4
3901	5
3902	5
3903	2
3904	2
3905	1
3906	0
3907	0
3908	4
3909	0
3910	0
3911	6
3912	3
3913	2
3914	4
3915	0
3916	0
3917	0
3918	0
3919	0
3920	0
3921	3
3922	0
3923	1
3924	0
3925	5
3926	4
3927	0
3928	5
3929	0
3930	2
3931	1
3932	2
3933	3
3934	5
3935	3
3936	2
3937	1
3938	1
3939	3
3940	4
3941	0
3942	0
3943	0
3944	0
3945	0
3946	0
3947	2
3948	3
3949	1
3950	0
3951	0
3952	0
3953	0
3954	0
3955	0
3956	0
3957	1
3958	0
3959	4
3960	2
3961	1
3962	1
3963	0
3964	0
3965	1
3966	3
3967	0
3968	6
3969	1
3970	4
3971	2
3972	0
3973	3
3974	3
3975	3
3976	5
3977	1
3978	4
3979	0
3980	0
3981	0
3982	2
3983	3
3984	0
3985	0
3986	0
3987	6
3988	0
3989	6
3990	4
3991	6
3992	0
3993	0
3994	0
3995	2
3996	3
3997	3
3998	2
3999	1
4000	0
4001	5
4002	1
4003	4
4004	5
4005	5
4006	0
4007	0
4008	0
4009	0
4010	2
4011	5
4012	1
4013	0
4014	0
4015	0
4016	0
4017	1
4018	0
4019	6
4020	6
4021	3
4022	5
4023	5
4024	1
4025	2
4026	2
4027	2
4028	0
4029	6
4030	5
4031	3
4032	4
4033	2
4034	3
4035	0
4036	3
4037	1
4038	1
4039	6
4040	6
4041	1
4042	2
4043	3
4044	6
4045	2
4046	1
4047	0
4048	4
4049	6
4050	0
4051	0
4052	0
4053	0
4054	0
4055	1
4056	0
4057	0
4058	0
4059	5
4060	4
4061	2
4062	0
4063	2
4064	4
4065	0
4066	0
4067	0
4068	0
4069	1
4070	2
4071	5
4072	4
4073	1
4074	0
4075	0
4076	0
4077	2
4078	0
4079	1
4080	0
4081	0
4082	4
4083	5
4084	2
4085	3
4086	0
4087	2
4088	5
4089	0
4090	1
4091	2
4092	6
4093	6
4094	6
4095	0
4096	5
4097	0
4098	0
4099	0
4100	0
4101	5
4102	2
4103	2
4104	0
4105	3
4106	0
4107	0
4108	4
4109	6
4110	4
4111	2
4112	1
4113	4
4114	6
4115	2
4116	1
4117	0
4118	1
4119	0
4120	2
4121	0
4122	0
4123	0
4124	2
4125	3
4126	0
4127	1
4128	3
4129	0
4130	5
4131	0
4132	0
4133	0
4134	1
4135	0
4136	2
4137	5
4138	3
4139	2
4140	1
4141	1
4142	0
4143	0
4144	1
4145	0
4146	0
4147	0
4148	1
4149	0
4150	1
4151	0
4152	0
4153	1
4154	2
4155	2
4156	2
4157	1
4158	6
4159	3
4160	4
4161	3
4162	3
4163	1
4164	1
4165	0
4166	0
4167	0
4168	0
4169	0
4170	1
4171	2
4172	1
4173	1
4174	1
4175	1
4176	1
4177	1
4178	0
4179	0
4180	1
4181	4
4182	2
4183	6
4184	4
4185	2
4186	2
4187	1
4188	1
4189	2
4190	1
4191	1
4192	0
4193	0
4194	0
4195	0
4196	0
4197	0
4198	0
4199	1
4200	1
4201	1
4202	1
4203	1
4204	0
4205	3
4206	5
4207	3
4208	3
4209	2
4210	4
4211	4
4212	2
4213	2
4214	0
4215	0
4216	0
4217	0
4218	0
4219	0
4220	1
4221	0
4222	0
4223	1
4224	0
4225	0
4226	2
4227	1
4228	0
4229	0
4230	3
4231	5
4232	0
4233	2
4234	2
4235	0
4236	2
4237	3
4238	2
4239	0
4240	0
4241	0
4242	0
4243	0
4244	0
4245	0
4246	0
4247	0
4248	0
4249	1
4250	0
4251	0
4252	0
4253	0
4254	0
4255	1
4256	0
4257	0
4258	0
4259	0
4260	0
4261	0
4262	0
4263	0
4264	0
4265	0
4266	0
4267	0
4268	0
4269	0
4270	0
4271	2
4272	6
4273	3
4274	1
4275	1
4276	3
4277	2
4278	0
4279	1
4280	1
4281	1
4282	1
4283	0
4284	2
4285	1
4286	0
4287	1
4288	0
4289	1
4290	3
4291	0
4292	0
4293	0
4294	0
4295	1
4296	1
4297	0
4298	0
4299	0
4300	0
4301	2
4302	0
4303	1
4304	1
4305	1
4306	2
4307	0
4308	1
4309	3
4310	3
4311	5
4312	4
4313	5
4314	3
4315	3
4316	3
4317	1
4318	0
4319	0
4320	1
4321	0
4322	1
4323	1
4324	1
4325	1
4326	1
4327	1
4328	1
4329	1
4330	4
4331	6
4332	0
4333	2
4334	2
4335	1
4336	1
4337	0
4338	0
4339	0
4340	0
4341	0
4342	0
4343	0
4344	0
4345	0
4346	0
4347	0
4348	1
4349	1
4350	0
4351	0
4352	0
4353	1
4354	0
4355	1
4356	0
4357	3
4358	5
4359	3
4360	3
4361	5
4362	3
4363	4
4364	4
4365	0
4366	2
4367	2
4368	1
4369	0
4370	2
4371	0
4372	0
4373	1
4374	1
4375	1
4376	2
4377	1
4378	0
4379	0
4380	5
4381	0
4382	3
4383	2
4384	1
4385	1
4386	2
4387	0
4388	0
4389	0
4390	1
4391	0
4392	0
4393	0
4394	0
4395	0
4396	0
4397	0
4398	0
4399	0
4400	0
4401	0
4402	0
4403	0
4404	0
4405	0
4406	2
4407	2
4408	6
4409	0
4410	5
4411	1
4412	4
4413	6
4414	4
4415	4
4416	2
4417	3
4418	2
4419	3
4420	1
4421	0
4422	1
4423	1
4424	1
4425	0
4426	4
4427	3
4428	1
4429	0
4430	0
4431	0
4432	0
4433	1
4434	0
4435	0
4436	0
4437	0
4438	0
4439	1
4440	4
4441	5
4442	4
4443	2
4444	5
4445	4
4446	2
4447	2
4448	2
4449	0
4450	1
4451	0
4452	0
4453	0
4454	1
4455	0
4456	2
4457	0
4458	1
4459	0
4460	0
4461	1
4462	0
4463	1
4464	2
4465	3
4466	4
4467	1
4468	0
4469	0
4470	0
4471	0
4472	1
4473	0
4474	0
4475	0
4476	0
4477	0
4478	0
4479	0
4480	1
4481	0
4482	0
4483	0
4484	0
4485	0
4486	0
4487	4
4488	0
4489	4
4490	1
4491	6
4492	0
4493	5
4494	4
4495	4
4496	2
4497	4
4498	2
4499	6
4500	2
4501	0
4502	1
4503	1
4504	1
4505	1
4506	1
4507	2
4508	3
4509	1
4510	0
4511	0
4512	0
4513	0
4514	1
4515	0
4516	0
4517	0
4518	0
4519	0
4520	0
4521	5
4522	2
4523	0
4524	4
4525	4
4526	3
4527	1
4528	1
4529	6
4530	0
4531	3
4532	1
4533	3
4534	5
4535	5
4536	2
4537	3
4538	2
4539	2
4540	2
4541	3
4542	1
4543	0
4544	2
4545	1
4546	1
4547	0
4548	0
4549	2
4550	0
4551	2
4552	1
4553	0
4554	0
4555	1
4556	0
4557	1
4558	0
4559	1
4560	3
4561	2
4562	2
4563	1
4564	0
4565	0
4566	0
4567	0
4568	0
4569	0
4570	0
4571	0
4572	0
4573	0
4574	0
4575	0
4576	0
4577	0
4578	0
4579	0
4580	0
4581	0
4582	0
4583	0
4584	0
4585	0
4586	1
4587	0
4588	5
4589	1
4590	4
4591	0
4592	4
4593	0
4594	1
4595	1
4596	1
4597	2
4598	2
4599	0
4600	0
4601	1
4602	0
4603	0
4604	0
4605	0
4606	0
4607	4
4608	5
4609	4
4610	2
4611	4
4612	2
4613	3
4614	2
4615	2
4616	1
4617	1
4618	2
4619	1
4620	2
4621	3
4622	3
4623	1
4624	4
4625	3
4626	2
4627	1
4628	0
4629	0
4630	0
4631	0
4632	0
4633	0
4634	0
4635	0
4636	0
4637	0
4638	0
4639	0
4640	0
4641	0
4642	0
4643	0
4644	0
